"id","name","address","latitude","longitude","kakaoSearchKeyword","officialSourceName","officialSourceUrl","verifiedAt","selectedKakaoPlaceName","selectedKakaoPlaceId","selectedKakaoPlaceUrl","confidenceScore","kakaoNeedsReview","reason","candidate1PlaceName","candidate1Id","candidate1PlaceUrl","candidate1AddressName","candidate1RoadAddressName","candidate1CategoryName","candidate2PlaceName","candidate2Id","candidate2PlaceUrl","candidate2AddressName","candidate2RoadAddressName","candidate2CategoryName","candidate3PlaceName","candidate3Id","candidate3PlaceUrl","candidate3AddressName","candidate3RoadAddressName","candidate3CategoryName"
"place-261","부산시민공원","부산 부산진구 시민공원로 73","35.1683562959139","129.057403818219","부산시민공원","부산시민공원","https://www.citizenpark.or.kr/","2026-09-09","부산시민공원","11585715","https://place.map.kakao.com/11585715","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·부산진구·시민공원로·73·부산진 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","부산시민공원","11585715","https://place.map.kakao.com/11585715","부산 부산진구 연지동 111","부산 부산진구 시민공원로 73","여행 > 공원 > 도시근린공원","부산시민공원 다솜마당","27135112","https://place.map.kakao.com/27135112","부산 부산진구 범전동 200","부산 부산진구 시민공원로 73","여행 > 공원시설물","부산시민공원 방문자센터","26100095","https://place.map.kakao.com/26100095","부산 부산진구 범전동 200","부산 부산진구 시민공원로 73","여행 > 공원시설물"
"place-262","태종대유원지","부산 영도구 동삼동 산 29-1","35.05252720661388","129.08777773925445","태종대유원지","부산시설공단 태종대유원지","https://www.bisco.or.kr/taejongdae/","2026-09-09","태종대유원지","8111808","https://place.map.kakao.com/8111808","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·영도구·동삼동·291·영도 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","태종대유원지","8111808","https://place.map.kakao.com/8111808","부산 영도구 동삼동 산 29-1","","여행 > 관광,명소 > 유원지","부산시설공단 태종대유원지사업소","16695553","https://place.map.kakao.com/16695553","부산 영도구 동삼동 산 19-2","부산 영도구 전망로 24","서비스,산업 > 관리,운영 > 관광지관리운영","씨스페이스24 태종대유원지점","606890944","https://place.map.kakao.com/606890944","부산 영도구 동삼동 산 19-2","부산 영도구 전망로 24","가정,생활 > 편의점 > 씨스페이스24"
"place-263","감천문화마을","부산 사하구 감천동 1-17","35.09740872250286","129.01056080474402","감천문화마을","감천문화마을","https://www.gamcheon.or.kr/","2026-09-09","감천문화마을","21362956","https://place.map.kakao.com/21362956","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·사하구·감천동·117·사하 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","감천문화마을","21362956","https://place.map.kakao.com/21362956","부산 사하구 감천동 1-17","","여행 > 관광,명소","감천문화마을 작은박물관","19958772","https://place.map.kakao.com/19958772","부산 사하구 감천동 1-5","부산 사하구 감내2로 191","문화,예술 > 문화시설 > 박물관","감천문화마을 입구","494535577","https://place.map.kakao.com/494535577","부산 사하구 감천동 1-19","","교통,수송 > 입출구"
"place-264","송도해상케이블카","부산 서구 송도해변로 171","35.076643702635","129.02339870312","송도해상케이블카","부산에어크루즈 송도해상케이블카","https://busanaircruise.co.kr/","2026-09-09","송도해상케이블카","1878852238","https://place.map.kakao.com/1878852238","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·서구·송도해변로·171 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","송도해상케이블카","1878852238","https://place.map.kakao.com/1878852238","부산 서구 암남동 765","부산 서구 송도해변로 171","여행 > 관광,명소 > 케이블카","이디야커피 부산송도해상케이블카점","1758132253","https://place.map.kakao.com/1758132253","부산 서구 암남동 765","부산 서구 송도해변로 171","음식점 > 카페 > 커피전문점 > 이디야커피","롯데ATM BNK부산은행 송도해상케이블카","408207905","https://place.map.kakao.com/408207905","부산 서구 암남동 765","","금융,보험 > 금융서비스 > 은행 > ATM"
"place-265","해운대블루라인파크 미포정거장","부산 해운대구 달맞이길62번길 13","35.15815259880406","129.17281473802996","해운대블루라인파크 미포정거장","해운대블루라인파크","https://www.bluelinepark.com/","2026-09-09","해운대블루라인파크 미포정거장","188403018","https://place.map.kakao.com/188403018","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·해운대구·달맞이길62번길·13·해운대 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","해운대블루라인파크 미포정거장","188403018","https://place.map.kakao.com/188403018","부산 해운대구 중동 1019-2","부산 해운대구 달맞이길62번길 13","여행 > 관광,명소 > 테마파크","","","","","","","","","","","",""
"place-266","부산엑스더스카이","부산 해운대구 달맞이길 30","35.15958657405275","129.1697343615961","부산엑스더스카이","부산엑스더스카이","https://www.busanxthesky.com/","2026-09-09","부산엑스더스카이","1431820215","https://place.map.kakao.com/1431820215","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·해운대구·달맞이길·30·해운대 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","부산엑스더스카이","1431820215","https://place.map.kakao.com/1431820215","부산 해운대구 중동 1829","부산 해운대구 달맞이길 30","여행 > 관광,명소 > 전망대","인생네컷 부산엑스더스카이로드점","2028192227","https://place.map.kakao.com/2028192227","부산 해운대구 중동 1829","부산 해운대구 달맞이길 30","문화,예술 > 사진 > 사진관,포토스튜디오 > 즉석사진 > 인생네컷","","","","","",""
"place-267","영화의전당","부산 해운대구 수영강변대로 120","35.1710249248016","129.127011337686","영화의전당","영화의전당","https://www.dureraum.org/","2026-09-09","영화의전당","23210864","https://place.map.kakao.com/23210864","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·해운대구·수영강변대로·120·해운대 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","영화의전당","23210864","https://place.map.kakao.com/23210864","부산 해운대구 우동 1467","부산 해운대구 수영강변대로 120","문화,예술 > 영화,영상 > 영화관","영화의전당 비프힐","12578740","https://place.map.kakao.com/12578740","부산 해운대구 우동 1467","부산 해운대구 수영강변대로 120","문화,예술 > 문화시설","영화의전당 야외극장","18315664","https://place.map.kakao.com/18315664","부산 해운대구 우동 1467","부산 해운대구 수영강변대로 120","문화,예술 > 문화시설 > 공연장,연극극장"
"place-268","F1963","부산 수영구 구락로123번길 20","35.1769280619667","129.114938505887","F1963","F1963","https://www.f1963.org/","2026-09-09","F1963","1440701601","https://place.map.kakao.com/1440701601","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·수영구·구락로123번길·20·수영 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","F1963","1440701601","https://place.map.kakao.com/1440701601","부산 수영구 망미동 475-1","부산 수영구 구락로123번길 20","교육,학문 > 문화센터","F1963도서관","576800948","https://place.map.kakao.com/576800948","부산 수영구 망미동 475-1","부산 수영구 구락로123번길 20","교육,학문 > 학습시설 > 도서관","F1963 석천홀","683986357","https://place.map.kakao.com/683986357","부산 수영구 망미동 475-1","부산 수영구 구락로123번길 20","문화,예술 > 문화시설"
"place-269","부산화명수목원","부산 북구 산성로 299","35.2522475444927","129.04203716797","화명수목원","부산광역시 화명수목원","https://www.busan.go.kr/green/hwamyeong","2026-09-09","부산화명수목원","19292019","https://place.map.kakao.com/19292019","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·북구·산성로·299 일치 · 기존 좌표에서 0m · 카테고리 수목원 일치 · 기존 장소 ID 일치","부산화명수목원","19292019","https://place.map.kakao.com/19292019","부산 북구 화명동 69","부산 북구 산성로 299","여행 > 관광,명소 > 수목원,식물원","부산화명수목원 전시온실","19291973","https://place.map.kakao.com/19291973","부산 북구 화명동 69","부산 북구 산성로 299","여행 > 관광,명소 > 수목원,식물원","화명수목원 수서생태원","19291971","https://place.map.kakao.com/19291971","부산 북구 화명동 2102-15","부산 북구 산성로 299","여행 > 관광,명소 > 수목원,식물원"
"place-270","오륙도스카이워크","부산 남구 오륙도로 137","35.1006495749289","129.124487940263","오륙도스카이워크","부산광역시 공식 관광포털 비짓부산","https://www.visitbusan.net/","2026-09-09","오륙도스카이워크","22250028","https://place.map.kakao.com/22250028","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 부산·남구·오륙도로·137 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","오륙도스카이워크","22250028","https://place.map.kakao.com/22250028","부산 남구 용호동 산 197-4","부산 남구 오륙도로 137","여행 > 관광,명소 > 전망대","오륙도스카이워크 공영주차장","1049015914","https://place.map.kakao.com/1049015914","부산 남구 용호동 950-1","부산 남구 오륙도로 137","교통,수송 > 교통시설 > 주차장 > 공영주차장","오륙도","11274963","https://place.map.kakao.com/11274963","부산 남구 용호동 936","","여행 > 관광,명소 > 섬"
"place-271","국립제주박물관","제주특별자치도 제주시 일주동로 17","33.5135962890802","126.548876058666","국립제주박물관","국립제주박물관","https://jeju.museum.go.kr/","2026-09-09","국립제주박물관","8192179","https://place.map.kakao.com/8192179","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·제주시·일주동로·17·제주 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","국립제주박물관","8192179","https://place.map.kakao.com/8192179","제주특별자치도 제주시 건입동 261","제주특별자치도 제주시 일주동로 17","문화,예술 > 문화시설 > 박물관","국립제주박물관 복합문화전시관","760081345","https://place.map.kakao.com/760081345","제주특별자치도 제주시 건입동 261","제주특별자치도 제주시 일주동로 17","문화,예술 > 문화시설 > 박물관","국립제주박물관 어린이박물관","1632919502","https://place.map.kakao.com/1632919502","제주특별자치도 제주시 건입동 261","제주특별자치도 제주시 일주동로 17","문화,예술 > 문화시설 > 박물관"
"place-272","제주특별자치도 민속자연사박물관","제주특별자치도 제주시 삼성로 40","33.50634978864898","126.53151855420744","제주민속자연사박물관","제주특별자치도 민속자연사박물관","https://www.jeju.go.kr/museum/","2026-09-09","제주특별자치도 민속자연사박물관","8067497","https://place.map.kakao.com/8067497","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·제주시·삼성로·40·제주 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","제주특별자치도 민속자연사박물관","8067497","https://place.map.kakao.com/8067497","제주특별자치도 제주시 일도이동 996-1","제주특별자치도 제주시 삼성로 40","문화,예술 > 문화시설 > 박물관","제주특별자치도 민속자연사박물관 제주바다전시관","1805641022","https://place.map.kakao.com/1805641022","제주특별자치도 제주시 일도이동 996-1","제주특별자치도 제주시 삼성로 40","문화,예술 > 문화시설 > 전시관","제주특별자치도 민속자연사박물관 매표소","18119016","https://place.map.kakao.com/18119016","제주특별자치도 제주시 일도이동 996-1","제주특별자치도 제주시 삼성로 40","서비스,산업 > 관리,운영 > 매표소"
"place-273","제주도립미술관","제주특별자치도 제주시 1100로 2894-78","33.4525846506737","126.489644694081","제주도립미술관","제주특별자치도 제주도립미술관","https://www.jeju.go.kr/jmoa/","2026-09-09","제주도립미술관","10801589","https://place.map.kakao.com/10801589","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·제주시·1100로·289478·제주 일치 · 기존 좌표에서 0m · 카테고리 미술관 일치 · 기존 장소 ID 일치","제주도립미술관","10801589","https://place.map.kakao.com/10801589","제주특별자치도 제주시 연동 680-7","제주특별자치도 제주시 1100로 2894-78","문화,예술 > 문화시설 > 미술관","제주도립미술관 주차장2","1441427076","https://place.map.kakao.com/1441427076","제주특별자치도 제주시 연동 680-7","제주특별자치도 제주시 1100로 2894-78","교통,수송 > 교통시설 > 주차장","제주도립미술관 전기차충전소","1087334432","https://place.map.kakao.com/1087334432","제주특별자치도 제주시 연동 680-7","제주특별자치도 제주시 1100로 2894-78","교통,수송 > 자동차 > 전기차 충전소"
"place-274","제주현대미술관","제주특별자치도 제주시 한경면 저지14길 35","33.33966276456556","126.26558503039344","제주현대미술관","제주현대미술관","https://www.jeju.go.kr/jejumuseum/","2026-09-09","제주현대미술관","15786539","https://place.map.kakao.com/15786539","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·제주시·한경면·저지14길·35·제주 일치 · 기존 좌표에서 0m · 카테고리 미술관 일치 · 기존 장소 ID 일치","제주현대미술관","15786539","https://place.map.kakao.com/15786539","제주특별자치도 제주시 한경면 저지리 2114-63","제주특별자치도 제주시 한경면 저지14길 35","문화,예술 > 문화시설 > 미술관","제주현대미술관 1평미술관","1817061381","https://place.map.kakao.com/1817061381","제주특별자치도 제주시 한경면 저지리 2114-63","제주특별자치도 제주시 한경면 저지14길 35","문화,예술 > 문화시설 > 미술관","제주현대미술관 분관","1360322030","https://place.map.kakao.com/1360322030","제주특별자치도 제주시 한경면 저지리 2120-167","제주특별자치도 제주시 한경면 저지12길 100","문화,예술 > 문화시설 > 미술관"
"place-275","제주항공우주박물관","제주특별자치도 서귀포시 안덕면 항공우주로 83","33.30434979065973","126.29979361226792","제주항공우주박물관","제주항공우주박물관","https://www.jdc-jam.com/","2026-09-09","제주항공우주박물관","19585161","https://place.map.kakao.com/19585161","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·서귀포시·안덕면·항공우주로·83·제주·서귀포 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","제주항공우주박물관","19585161","https://place.map.kakao.com/19585161","제주특별자치도 서귀포시 안덕면 서광리 39","제주특별자치도 서귀포시 안덕면 항공우주로 83","문화,예술 > 문화시설 > 박물관","제주항공우주박물관 전기차충전소","2032201510","https://place.map.kakao.com/2032201510","제주특별자치도 서귀포시 안덕면 서광리 산 39","제주특별자치도 서귀포시 안덕면 항공우주로 83","교통,수송 > 자동차 > 전기차 충전소","제주항공우주박물관 하역장","26844316","https://place.map.kakao.com/26844316","제주특별자치도 서귀포시 안덕면 서광리 산 39","","서비스,산업 > 보관,저장"
"place-276","넥슨뮤지엄","제주특별자치도 제주시 노형동 86","33.47176036535081","126.4849881396272","넥슨컴퓨터박물관","넥슨뮤지엄","https://www.nexonmuseum.org/ko/plan-your-visit","2026-09-09","넥슨뮤지엄","20303776","https://place.map.kakao.com/20303776","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·제주시·노형동·86·제주 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","넥슨뮤지엄","20303776","https://place.map.kakao.com/20303776","제주특별자치도 제주시 노형동 86","","문화,예술 > 문화시설 > 박물관","넥슨컴퓨터박물관 주차장","1065664305","https://place.map.kakao.com/1065664305","제주특별자치도 제주시 노형동 86","","교통,수송 > 교통시설 > 주차장","카페 메이플스토리","1464496013","https://place.map.kakao.com/1464496013","제주특별자치도 제주시 노형동 86","","음식점 > 카페"
"place-277","아쿠아플라넷 제주","제주특별자치도 서귀포시 성산읍 섭지코지로 95","33.433068041140075","126.92784588473428","아쿠아플라넷 제주","아쿠아플라넷 제주","https://www.aquaplanet.co.kr/jeju","2026-09-09","아쿠아플라넷 제주","23150855","https://place.map.kakao.com/23150855","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·서귀포시·성산읍·섭지코지로·95·제주·서귀포 일치 · 기존 좌표에서 0m · 카테고리 아쿠아리움 일치 · 기존 장소 ID 일치","아쿠아플라넷 제주","23150855","https://place.map.kakao.com/23150855","제주특별자치도 서귀포시 성산읍 고성리 127-3","제주특별자치도 서귀포시 성산읍 섭지코지로 95","문화,예술 > 문화시설 > 아쿠아리움","위니비니 아쿠아플라넷제주점","1105827545","https://place.map.kakao.com/1105827545","제주특별자치도 서귀포시 성산읍 고성리 127-3","제주특별자치도 서귀포시 성산읍 섭지코지로 95","가정,생활 > 식품판매","아쿠아플라넷제주 오션데크","23121314","https://place.map.kakao.com/23121314","제주특별자치도 서귀포시 성산읍 고성리 127-1","","여행 > 관광,명소 > 테마파크 > 테마파크시설"
"place-278","헬로키티아일랜드","제주특별자치도 서귀포시 안덕면 한창로 340","33.29003004949448","126.35208364601434","헬로키티아일랜드","헬로키티아일랜드","https://www.hellokittyisland.co.kr/","2026-09-09","헬로키티아일랜드","26608807","https://place.map.kakao.com/26608807","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·서귀포시·안덕면·한창로·340·제주·서귀포 일치 · 기존 좌표에서 0m · 카테고리 문화시설 일치 · 기존 장소 ID 일치","헬로키티아일랜드","26608807","https://place.map.kakao.com/26608807","제주특별자치도 서귀포시 안덕면 상창리 1963-2","제주특별자치도 서귀포시 안덕면 한창로 340","문화,예술 > 문화시설 > 박물관","헬로키티아일랜드 주차장","1507367454","https://place.map.kakao.com/1507367454","제주특별자치도 서귀포시 안덕면 상창리 1963-2","","교통,수송 > 교통시설 > 주차장","헬로키티아일랜드 전기차충전소","1634404682","https://place.map.kakao.com/1634404682","제주특별자치도 서귀포시 안덕면 상창리 1960","제주특별자치도 서귀포시 안덕면 한창로 334","교통,수송 > 자동차 > 전기차 충전소"
"place-279","제주 뽀로로앤타요 테마파크","제주특별자치도 서귀포시 안덕면 병악로 269","33.300442514103594","126.3708111228145","뽀로로앤타요 테마파크 제주","뽀로로파크","https://www.pororopark.com/","2026-09-09","제주 뽀로로앤타요 테마파크","1155988847","https://place.map.kakao.com/1155988847","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·서귀포시·안덕면·병악로·269·제주·서귀포 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","제주 뽀로로앤타요 테마파크","1155988847","https://place.map.kakao.com/1155988847","제주특별자치도 서귀포시 안덕면 상창리 79","제주특별자치도 서귀포시 안덕면 병악로 269","여행 > 관광,명소 > 테마파크","","","","","","","","","","","",""
"place-280","스누피가든","제주특별자치도 제주시 구좌읍 금백조로 930","33.444131030183364","126.77816741986328","스누피가든","스누피가든","https://www.snoopygarden.com/","2026-09-09","스누피가든","852041742","https://place.map.kakao.com/852041742","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 제주특별자치도·제주시·구좌읍·금백조로·930·제주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","스누피가든","852041742","https://place.map.kakao.com/852041742","제주특별자치도 제주시 구좌읍 송당리 2303-3","제주특별자치도 제주시 구좌읍 금백조로 930","여행 > 관광,명소 > 테마파크","제주스누피가든 2 전기차충전소","2080149840","https://place.map.kakao.com/2080149840","제주특별자치도 제주시 구좌읍 송당리 2303-3","제주특별자치도 제주시 구좌읍 금백조로 930","교통,수송 > 자동차 > 전기차 충전소","제주스누피가든 1 전기차충전소","375387519","https://place.map.kakao.com/375387519","제주특별자치도 제주시 구좌읍 송당리 2303-3","제주특별자치도 제주시 구좌읍 금백조로 930","교통,수송 > 자동차 > 전기차 충전소"
