"id","name","address","latitude","longitude","kakaoSearchKeyword","officialSourceName","officialSourceUrl","verifiedAt","selectedKakaoPlaceName","selectedKakaoPlaceId","selectedKakaoPlaceUrl","confidenceScore","kakaoNeedsReview","reason","candidate1PlaceName","candidate1Id","candidate1PlaceUrl","candidate1AddressName","candidate1RoadAddressName","candidate1CategoryName","candidate2PlaceName","candidate2Id","candidate2PlaceUrl","candidate2AddressName","candidate2RoadAddressName","candidate2CategoryName","candidate3PlaceName","candidate3Id","candidate3PlaceUrl","candidate3AddressName","candidate3RoadAddressName","candidate3CategoryName"
"place-161","국립민속박물관 파주","경기 파주시 탄현면 헤이리로 30","37.786636820364585","126.69390291419329","국립민속박물관 파주","국립민속박물관 파주","https://www.nfm.go.kr/paju/","2026-09-09","국립민속박물관 파주","2028606569","https://place.map.kakao.com/2028606569","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·탄현면·헤이리로·30·파주 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","국립민속박물관 파주","2028606569","https://place.map.kakao.com/2028606569","경기 파주시 탄현면 법흥리 1631-3","경기 파주시 탄현면 헤이리로 30","문화,예술 > 문화시설 > 박물관","국립민속박물관 파주어린이박물관","1290732494","https://place.map.kakao.com/1290732494","경기 파주시 탄현면 법흥리 1631-3","경기 파주시 탄현면 헤이리로 30","문화,예술 > 문화시설 > 박물관","국립민속박물관(파주관) 전기차충전소","987414818","https://place.map.kakao.com/987414818","경기 파주시 탄현면 법흥리 1631-3","경기 파주시 탄현면 헤이리로 30","교통,수송 > 자동차 > 전기차 충전소"
"place-162","오두산통일전망대","경기 파주시 탄현면 필승로 369","37.773276135695816","126.67722749484203","오두산통일전망대","오두산통일전망대","https://www.jmd.co.kr/","2026-09-09","오두산통일전망대","12458133","https://place.map.kakao.com/12458133","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·탄현면·필승로·369·파주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","오두산통일전망대","12458133","https://place.map.kakao.com/12458133","경기 파주시 탄현면 성동리 659","경기 파주시 탄현면 필승로 369","여행 > 관광,명소 > 전망대","투썸플레이스 오두산통일전망대점","158196926","https://place.map.kakao.com/158196926","경기 파주시 탄현면 성동리 659","경기 파주시 탄현면 필승로 369","음식점 > 카페 > 커피전문점 > 투썸플레이스","카페 드 리오","700060235","https://place.map.kakao.com/700060235","경기 파주시 탄현면 성동리 674","경기 파주시 탄현면 성동로 17","음식점 > 카페"
"place-163","파주장릉","경기 파주시 탄현면 장릉로 90","37.773186134260506","126.70836771318385","파주 장릉","국가유산청 궁능유적본부 파주 장릉","https://royal.khs.go.kr/ROYAL/contents/R707000000.do?ilIdx=20231030072524072586&schGroupCode=rtm","2026-09-09","파주장릉","8052831","https://place.map.kakao.com/8052831","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·탄현면·장릉로·90·파주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","파주장릉","8052831","https://place.map.kakao.com/8052831","경기 파주시 탄현면 갈현리 산 25-16","경기 파주시 탄현면 장릉로 90","여행 > 관광,명소 > 문화유적 > 릉,묘,총","파주장릉지정주차장","2144824929","https://place.map.kakao.com/2144824929","경기 파주시 탄현면 갈현리 793-56","","교통,수송 > 교통시설 > 주차장","파주장릉입구","998251454","https://place.map.kakao.com/998251454","경기 파주시 탄현면 갈현리 산 24","경기 파주시 탄현면 장릉로 90","교통,수송 > 입출구"
"place-164","벽초지수목원","경기 파주시 광탄면 부흥로 242","37.800770043447734","126.87425849188982","벽초지수목원","벽초지수목원","https://www.bcj.co.kr/","2026-09-09","벽초지수목원","7892614","https://place.map.kakao.com/7892614","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·광탄면·부흥로·242·파주 일치 · 기존 좌표에서 0m · 카테고리 수목원 일치 · 기존 장소 ID 일치","벽초지수목원","7892614","https://place.map.kakao.com/7892614","경기 파주시 광탄면 창만리 166-8","경기 파주시 광탄면 부흥로 242","여행 > 관광,명소 > 수목원,식물원","벽초지수목원 빛솔원","17563589","https://place.map.kakao.com/17563589","경기 파주시 광탄면 창만리 166-8","경기 파주시 광탄면 부흥로 242","여행 > 관광,명소 > 수목원,식물원","벽초지수목원 장수주목터널","17562776","https://place.map.kakao.com/17562776","경기 파주시 광탄면 창만리 166-8","경기 파주시 광탄면 부흥로 242","여행 > 관광,명소 > 수목원,식물원"
"place-165","퍼스트가든","경기 파주시 탑삭골길 260","37.73208578534846","126.79463099866948","퍼스트가든","퍼스트가든","https://firstgarden.co.kr/","2026-09-09","퍼스트가든","560886206","https://place.map.kakao.com/560886206","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·탑삭골길·260·파주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","퍼스트가든","560886206","https://place.map.kakao.com/560886206","경기 파주시 상지석동 1086-2","경기 파주시 탑삭골길 260","여행 > 관광,명소 > 테마파크","퍼스트가든 삐아또고메","1784512613","https://place.map.kakao.com/1784512613","경기 파주시 상지석동 1086-2","경기 파주시 탑삭골길 260","음식점 > 양식 > 이탈리안","BMW차징스테이션 퍼스트가든 전기차충전소","1493881522","https://place.map.kakao.com/1493881522","경기 파주시 조리읍 능안리 1085-2","","교통,수송 > 자동차 > 전기차 충전소"
"place-166","미메시스 아트 뮤지엄","경기 파주시 문발로 253","37.716792732012834","126.68891883457616","미메시스 아트 뮤지엄","미메시스 아트 뮤지엄","https://www.mimesisartmuseum.co.kr/","2026-09-09","미메시스 아트 뮤지엄","13272490","https://place.map.kakao.com/13272490","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·문발로·253·파주 일치 · 기존 좌표에서 0m · 카테고리 미술관 일치 · 기존 장소 ID 일치","미메시스 아트 뮤지엄","13272490","https://place.map.kakao.com/13272490","경기 파주시 문발동 499-3","경기 파주시 문발로 253","문화,예술 > 문화시설 > 미술관","미메시스 아트뮤지엄 주차장","1749325377","https://place.map.kakao.com/1749325377","경기 파주시 문발동 499-3","경기 파주시 문발로 253","교통,수송 > 교통시설 > 주차장","","","","","",""
"place-167","파주놀이구름","경기 파주시 와석순환로 500","37.7228377519779","126.75914810681131","파주놀이구름","파주시 문화관광포털","https://tour.paju.go.kr/user/tour/main/index.do","2026-09-09","파주놀이구름","1036875303","https://place.map.kakao.com/1036875303","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·와석순환로·500·파주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","파주놀이구름","1036875303","https://place.map.kakao.com/1036875303","경기 파주시 와동동 1412","경기 파주시 와석순환로 500","교육,학문 > 교육단체 > 체험학습장","파주놀이구름 제2주차장","1288829996","https://place.map.kakao.com/1288829996","경기 파주시 와동동 1412","","교통,수송 > 교통시설 > 주차장","","","","","",""
"place-168","파주장단콩웰빙마루","경기 파주시 탄현면 필승로 396","37.77723027716121","126.68448176475518","파주장단콩웰빙마루","파주장단콩웰빙마루","https://pajumaru.com/include/main.asp","2026-09-09","파주장단콩웰빙마루","1428038156","https://place.map.kakao.com/1428038156","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·파주시·탄현면·필승로·396·파주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","파주장단콩웰빙마루","1428038156","https://place.map.kakao.com/1428038156","경기 파주시 탄현면 성동리 678","경기 파주시 탄현면 필승로 396","여행 > 체험여행","파주장단콩웰빙마루 율곡홀","634449352","https://place.map.kakao.com/634449352","경기 파주시 탄현면 성동리 678","경기 파주시 탄현면 필승로 396","서비스,산업 > 전문대행 > 공간대여","해스밀래더테이블","865565387","https://place.map.kakao.com/865565387","경기 파주시 탄현면 성동리 678","경기 파주시 탄현면 필승로 396","음식점 > 한식"
"place-169","애기봉평화생태공원","경기 김포시 하성면 가금리 193-7","37.74452419429401","126.59481587631868","애기봉평화생태공원","애기봉평화생태공원","https://aegibong.or.kr/","2026-09-09","애기봉평화생태공원","1747926381","https://place.map.kakao.com/1747926381","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·하성면·가금리·1937·김포 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","애기봉평화생태공원","1747926381","https://place.map.kakao.com/1747926381","경기 김포시 하성면 가금리 193-7","","여행 > 공원","애기봉평화생태공원 매표소","902998021","https://place.map.kakao.com/902998021","경기 김포시 하성면 가금리 193-7","","서비스,산업 > 관리,운영 > 매표소","애기봉평화생태공원 평화생태전시관","1737872183","https://place.map.kakao.com/1737872183","경기 김포시 월곶면 조강리 1-9","경기 김포시 월곶면 평화공원로 289","문화,예술 > 문화시설 > 전시관"
"place-170","김포함상공원","경기 김포시 대곶면 대명항1로 110-36","37.640616811384916","126.53927279439155","김포함상공원","김포시 문화관광 김포함상공원","https://www.gimpo.go.kr/culture/selectTourCntntsWebView.do?ctgry=&key=6808&pageIndex=2&pageUnit=8&searchCnd=all&tourNo=1030","2026-09-09","김포함상공원","12601465","https://place.map.kakao.com/12601465","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·대곶면·대명항1로·11036·김포 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","김포함상공원","12601465","https://place.map.kakao.com/12601465","경기 김포시 대곶면 대명리","경기 김포시 대곶면 대명항1로 110-36","여행 > 공원","","","","","","","","","","","",""
"place-171","김포아트빌리지","경기 김포시 모담공원로 170","37.64654567355617","126.6958894629414","김포아트빌리지","김포문화재단 김포아트빌리지","https://www.gcf.or.kr/","2026-09-09","김포아트빌리지","669705582","https://place.map.kakao.com/669705582","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·모담공원로·170·김포 일치 · 기존 좌표에서 0m · 카테고리 문화시설 일치 · 기존 장소 ID 일치","김포아트빌리지","669705582","https://place.map.kakao.com/669705582","경기 김포시 운양동 1325-10","경기 김포시 모담공원로 170","문화,예술 > 문화시설","김포아트빌리지 아트센터","1551842963","https://place.map.kakao.com/1551842963","경기 김포시 운양동 1325-10","경기 김포시 모담공원로 170","문화,예술 > 문화시설 > 전시관","김포아트빌리지 야외공연장","2016419508","https://place.map.kakao.com/2016419508","경기 김포시 운양동 1325-10","","문화,예술 > 문화시설 > 공연장,연극극장"
"place-172","태산패밀리파크","경기 김포시 하성면 하성로 585","37.72463405362533","126.62974488577734","태산패밀리파크","김포시 문화관광 VR 파노라마","https://www.gimpo.go.kr/culture/contents.do?key=6812","2026-09-09","태산패밀리파크","26348803","https://place.map.kakao.com/26348803","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·하성면·하성로·585·김포 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","태산패밀리파크","26348803","https://place.map.kakao.com/26348803","경기 김포시 하성면 석탄리 1100","경기 김포시 하성면 하성로 585","여행 > 공원 > 도시근린공원","태산패밀리파크 물놀이장","1665842915","https://place.map.kakao.com/1665842915","경기 김포시 하성면 석탄리 1100","","스포츠,레저 > 수영,수상 > 수영장","태산패밀리파크 공예체험장","490735309","https://place.map.kakao.com/490735309","경기 김포시 하성면 석탄리 491-39","경기 김포시 하성면 하성로 585","교육,학문 > 교육단체 > 체험학습장"
"place-173","김포국제조각공원","경기 김포시 월곶면 용강로13번길 38","37.7210689808731","126.554023670891","김포국제조각공원","김포시 문화관광 VR 파노라마","https://www.gimpo.go.kr/culture/contents.do?key=6812","2026-09-09","김포국제조각공원","1893122565","https://place.map.kakao.com/1893122565","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·월곶면·용강로13번길·38·김포 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","김포국제조각공원","1893122565","https://place.map.kakao.com/1893122565","경기 김포시 월곶면 고막리 435-14","경기 김포시 월곶면 용강로13번길 38","여행 > 공원 > 도시근린공원","김포국제조각공원 아트홀","1161577239","https://place.map.kakao.com/1161577239","경기 김포시 월곶면 군하리 산 3-1","","문화,예술 > 문화시설 > 전시관","김포국제조각공원 주차장1","20514092","https://place.map.kakao.com/20514092","경기 김포시 월곶면 고막리 435-14","경기 김포시 월곶면 용강로13번길 38","교통,수송 > 교통시설 > 주차장"
"place-174","김포한강야생조류생태공원","경기 김포시 운양동 1246-1","37.6574210165915","126.688833534934","김포한강야생조류생태공원","김포시 문화관광 안내지도","https://www.gimpo.go.kr/site/culture_2021/images/contents/tour_file01_20240529.pdf","2026-09-09","김포한강야생조류생태공원","1770973566","https://place.map.kakao.com/1770973566","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·운양동·12461·김포 일치 · 기존 좌표에서 0m · 카테고리 공원 일치 · 기존 장소 ID 일치","김포한강야생조류생태공원","1770973566","https://place.map.kakao.com/1770973566","경기 김포시 운양동 1246-1","","여행 > 공원","김포한강야생조류생태공원 제1공영주차장","269267950","https://place.map.kakao.com/269267950","경기 김포시 운양동 1246-1","","교통,수송 > 교통시설 > 주차장 > 공영주차장","김포한강야생조류생태공원 제2부설주차장","1447646511","https://place.map.kakao.com/1447646511","경기 김포시 운양동 1246-1","","교통,수송 > 교통시설 > 주차장"
"place-175","덕포진교육박물관","경기 김포시 대곶면 덕포진로103번길 90","37.6506911925766","126.538725566744","덕포진교육박물관","김포시 문화관광 문화공간","https://www.gimpo.go.kr/culture/contents.do?key=6852","2026-09-09","덕포진교육박물관","7836470","https://place.map.kakao.com/7836470","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·김포시·대곶면·덕포진로103번길·90·김포 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","덕포진교육박물관","7836470","https://place.map.kakao.com/7836470","경기 김포시 대곶면 신안리 232-1","경기 김포시 대곶면 덕포진로103번길 90","문화,예술 > 문화시설 > 박물관","","","","","","","","","","","",""
"place-176","정약용유적지","경기 남양주시 조안면 다산로747번길 11","37.5168028535678","127.299609535143","정약용유적지","남양주시 문화관광","https://www.nyj.go.kr/culture/index.do","2026-09-09","정약용유적지","26870903","https://place.map.kakao.com/26870903","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·남양주시·조안면·다산로747번길·11·남양주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","정약용유적지","26870903","https://place.map.kakao.com/26870903","경기 남양주시 조안면 능내리 95-4","경기 남양주시 조안면 다산로747번길 11","여행 > 관광,명소 > 문화유적","정약용유적지 다산기념관","27076714","https://place.map.kakao.com/27076714","경기 남양주시 조안면 능내리 94","경기 남양주시 조안면 다산로747번길 11","문화,예술 > 문화시설 > 기념관","정약용유적지 생가","8222130","https://place.map.kakao.com/8222130","경기 남양주시 조안면 능내리 93-2","경기 남양주시 조안면 다산로747번길 11","여행 > 관광,명소 > 문화유적 > 생가,고택"
"place-177","실학박물관","경기 남양주시 조안면 다산로747번길 16","37.51596944356303","127.30066720608136","실학박물관","경기문화재단 실학박물관","https://silhak.ggcf.kr/","2026-09-09","실학박물관","9194877","https://place.map.kakao.com/9194877","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·남양주시·조안면·다산로747번길·16·남양주 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","실학박물관","9194877","https://place.map.kakao.com/9194877","경기 남양주시 조안면 능내리 27-1","경기 남양주시 조안면 다산로747번길 16","문화,예술 > 문화시설 > 박물관","실학박물관도서관","21813394","https://place.map.kakao.com/21813394","경기 남양주시 조안면 능내리 27-1","경기 남양주시 조안면 다산로747번길 16","교육,학문 > 학습시설 > 도서관 > 작은도서관","","","","","",""
"place-178","남양주시립박물관","경기 남양주시 와부읍 팔당로 121","37.546417976117","127.244361404987","남양주시립박물관","남양주시립박물관","https://www.nyj.go.kr/museum/index.do","2026-09-09","남양주시립박물관","1552402156","https://place.map.kakao.com/1552402156","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·남양주시·와부읍·팔당로·121·남양주 일치 · 기존 좌표에서 0m · 카테고리 박물관 일치 · 기존 장소 ID 일치","남양주시립박물관","1552402156","https://place.map.kakao.com/1552402156","경기 남양주시 와부읍 팔당리 237-3","경기 남양주시 와부읍 팔당로 121","문화,예술 > 문화시설 > 박물관","와부 제5공영(시립박물관 뒤) 전기차충전소","1158269086","https://place.map.kakao.com/1158269086","경기 남양주시 와부읍 팔당리 243-9","경기 남양주시 와부읍 팔당로 123","교통,수송 > 자동차 > 전기차 충전소","","","","","",""
"place-179","남양주 어린이비전센터","경기 남양주시 진접읍 금곡리 1077","37.717640499508214","127.19639733726765","남양주 어린이비전센터","남양주도시공사 어린이비전센터","https://www.ncuc.or.kr/children","2026-09-09","어린이비전센터","19782634","https://place.map.kakao.com/19782634","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·남양주시·진접읍·금곡리·1077·남양주 일치 · 기존 좌표에서 0m · 기존 장소 ID 일치","어린이비전센터","19782634","https://place.map.kakao.com/19782634","경기 남양주시 진접읍 금곡리 1077","","문화,예술 > 문화시설","어린이비전센터 생활안전체험실","2080627190","https://place.map.kakao.com/2080627190","경기 남양주시 진접읍 금곡리 1077","","교육,학문 > 교육단체 > 체험학습장","어린이비전센터 스마트 로봇 코딩스쿨","453319852","https://place.map.kakao.com/453319852","경기 남양주시 진접읍 금곡리 1077","경기 남양주시 진접읍 해밀예당1로 96","교육,학문 > 교육단체 > 체험학습장"
"place-180","물맑음수목원","경기 남양주시 수동면 지둔로307번길 47-4","37.70580377724206","127.29560132862099","물맑음수목원","남양주시 문화관광","https://www.nyj.go.kr/culture/index.do","2026-09-09","물맑음수목원","25118890","https://place.map.kakao.com/25118890","100","false","기존 수동 검증 ID 유지 · 이름 정확히 일치 · 지역 경기·남양주시·수동면·지둔로307번길·474·남양주 일치 · 기존 좌표에서 0m · 카테고리 수목원 일치 · 기존 장소 ID 일치","물맑음수목원","25118890","https://place.map.kakao.com/25118890","경기 남양주시 수동면 지둔리 129","경기 남양주시 수동면 지둔로307번길 47-4","여행 > 관광,명소 > 수목원,식물원","물맑음수목원 숲문화센터","1005318575","https://place.map.kakao.com/1005318575","경기 남양주시 수동면 지둔리 산 129","","여행 > 관광,명소 > 수목원,식물원","E1 남양주 물맑음수목원 전기차충전소","716118241","https://place.map.kakao.com/716118241","경기 남양주시 수동면 지둔리 산 129","경기 남양주시 수동면 지둔로307번길 47-4","교통,수송 > 자동차 > 전기차 충전소"
